ppm_code,ppm_desc,ppo_object,ppo_meter,ppo_meterdue
MINOR2-T:SR1027,MINOR 2 INSPECTION,2207,16000.000000,666966.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2289,16000.000000,759103.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2120,16000.000000,724599.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2142,16000.000000,748763.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2236,16000.000000,815981.000000
MINOR-D:SR1280,MINOR INSPECTION,8148,8000.000000,853255.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2132,16000.000000,749728.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2183,16000.000000,801448.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19006,16000.000000,332189.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19011,16000.000000,319562.000000
MINOR-D:SR1280,MINOR INSPECTION,8153,8000.000000,885647.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2126,16000.000000,724922.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2135,16000.000000,795608.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2150,16000.000000,735961.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2274,16000.000000,796118.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2214,16000.000000,820739.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2223,16000.000000,708811.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2256,16000.000000,773865.000000
MINOR-D:SR1659,MINOR INSPECTION,12011,8000.000000,680826.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19027,16000.000000,288633.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2168,16000.000000,789576.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2225,16000.000000,801031.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12009,16000.000000,675133.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2248,16000.000000,812977.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2257,16000.000000,799399.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2169,16000.000000,792010.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2107,16000.000000,755421.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2172,16000.000000,790400.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2197,16000.000000,812963.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2195,16000.000000,766564.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2226,16000.000000,825935.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2227,16000.000000,810409.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2146,16000.000000,819257.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2219,16000.000000,810986.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2116,16000.000000,813378.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2217,16000.000000,805918.000000
MINOR-D:SR1280,MINOR INSPECTION,8122,8000.000000,898690.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2113,16000.000000,821662.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2198,16000.000000,808972.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2258,16000.000000,826879.000000
MINOR2:L534,MINOR 2 INSPECTION,9584,16000.000000,898171.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19036,16000.000000,305385.000000
MINOR-D:SR1280,MINOR INSPECTION,8152,8000.000000,820625.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2192,16000.000000,832552.000000
MINOR2:L534,MINOR 2 INSPECTION,9585,16000.000000,904279.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19042,16000.000000,292218.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2209,16000.000000,811217.000000
MINOR-D:SR1280,MINOR INSPECTION,8155,8000.000000,851790.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2152,16000.000000,813665.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2275,16000.000000,773565.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2218,16000.000000,809383.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19002,16000.000000,360305.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12020,16000.000000,668200.000000
MINOR2:L534,MINOR 2 INSPECTION,9590,16000.000000,866059.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2131,16000.000000,718623.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2162,16000.000000,785427.000000
MINOR-D:SR1659,MINOR INSPECTION,12008,8000.000000,638505.000000
MINOR-D:SR1280,MINOR INSPECTION,8129,8000.000000,869063.000000
MINOR-D:SR648A,MINOR INSPECTION,7423,8000.000000,1314354.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19024,16000.000000,281079.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19005,16000.000000,368109.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2102,16000.000000,700787.000000
MINOR-D:SR1659,MINOR INSPECTION,12014,8000.000000,671655.000000
MINOR2:L534,MINOR 2 INSPECTION,9583,16000.000000,904474.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2194,16000.000000,782488.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2210,16000.000000,801835.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19001,16000.000000,367067.000000
MINOR2:L534,MINOR 2 INSPECTION,9587,16000.000000,906651.000000
MINOR2:SR729,MINOR 2 INSPECTION,7439,16000.000000,1343727.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2240,16000.000000,751904.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19039,16000.000000,265423.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2149,16000.000000,774879.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2187,16000.000000,825081.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2202,16000.000000,769270.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19004,16000.000000,323843.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2129,16000.000000,818711.000000
MINOR2:SR729,MINOR 2 INSPECTION,7432,16000.000000,1322284.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19009,16000.000000,328042.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19029,16000.000000,304513.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2216,16000.000000,817773.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2242,16000.000000,753548.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2165,16000.000000,838890.000000
MINOR-D:SR1659,MINOR INSPECTION,12022,8000.000000,653703.000000
MINOR-D:SR1659,MINOR INSPECTION,12023,8000.000000,664382.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19013,16000.000000,314732.000000
MINOR2:SR729,MINOR 2 INSPECTION,7443,16000.000000,1407229.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19026,16000.000000,319915.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2127,16000.000000,760538.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19008,16000.000000,335263.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2171,16000.000000,839371.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2215,16000.000000,786229.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19014,16000.000000,261393.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2140,16000.000000,770964.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19010,16000.000000,328927.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2114,16000.000000,814922.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2185,16000.000000,770303.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2203,16000.000000,806864.000000
MINOR-D:SR1659,MINOR INSPECTION,12016,8000.000000,685392.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19047,16000.000000,273921.000000
MINOR-D:SR1280,MINOR INSPECTION,8118,8000.000000,750213.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2138,16000.000000,805294.000000
MINOR2:SR729,MINOR 2 INSPECTION,7438,16000.000000,1379253.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2111,16000.000000,792386.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19021,16000.000000,311755.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2130,16000.000000,813732.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12011,16000.000000,688826.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2224,16000.000000,784456.000000
MINOR-D:SR1280,MINOR INSPECTION,8125,8000.000000,861078.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2180,16000.000000,801072.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2196,16000.000000,800800.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2239,16000.000000,746950.000000
MINOR-D:SR1659,MINOR INSPECTION,12006,8000.000000,638647.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12017,16000.000000,669391.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12023,16000.000000,672382.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2253,16000.000000,769655.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2151,16000.000000,824238.000000
MINOR2:L534,MINOR 2 INSPECTION,9581,16000.000000,881490.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2269,16000.000000,800370.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2276,16000.000000,634258.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2106,16000.000000,691120.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2262,16000.000000,714911.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2234,16000.000000,769944.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2110,16000.000000,789968.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2117,16000.000000,808502.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2160,16000.000000,756236.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2229,16000.000000,814770.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2237,16000.000000,747952.000000
MINOR-D:SR1659,MINOR INSPECTION,12003,8000.000000,662987.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12001,16000.000000,647754.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12010,16000.000000,692531.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19032,16000.000000,266837.000000
MINOR-D:SR1280,MINOR INSPECTION,8132,8000.000000,868701.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2205,16000.000000,826019.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2208,16000.000000,821478.000000
MINOR-D:SR1280,MINOR INSPECTION,8130,8000.000000,883310.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2115,16000.000000,769045.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2159,16000.000000,764650.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12019,16000.000000,663761.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19015,16000.000000,327534.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2199,16000.000000,806134.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19019,16000.000000,312656.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2191,16000.000000,815494.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12012,16000.000000,641771.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12022,16000.000000,653874.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2285,16000.000000,802317.000000
MINOR2:L534,MINOR 2 INSPECTION,9588,16000.000000,897652.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2201,16000.000000,832672.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2139,16000.000000,786631.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2156,16000.000000,737704.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2173,16000.000000,724625.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19040,16000.000000,301738.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2164,16000.000000,794852.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19007,16000.000000,351105.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19033,16000.000000,303007.000000
MINOR-D:SR1280,MINOR INSPECTION,8123,8000.000000,836703.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2154,16000.000000,788051.000000
MINOR2:SR729,MINOR 2 INSPECTION,7436,16000.000000,1307243.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12025,16000.000000,655791.000000
MINOR-D:SR1280,MINOR INSPECTION,8126,8000.000000,881709.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2189,16000.000000,793571.000000
MINOR-D:SR1659,MINOR INSPECTION,12010,8000.000000,684531.000000
MINOR-D:SR1659,MINOR INSPECTION,12024,8000.000000,622021.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2220,16000.000000,810087.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19017,16000.000000,336953.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2125,16000.000000,803896.000000
MINOR-D:SR1280,MINOR INSPECTION,8146,8000.000000,880782.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2230,16000.000000,792298.000000
MINOR2:L534,MINOR 2 INSPECTION,9586,16000.000000,867305.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12003,16000.000000,663031.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19016,16000.000000,322016.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2286,16000.000000,804893.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19043,16000.000000,304434.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2181,16000.000000,788190.000000
MINOR-D:SR1280,MINOR INSPECTION,8149,8000.000000,842396.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2264,16000.000000,756829.000000
MINOR-D:SR1280,MINOR INSPECTION,8140,8000.000000,875760.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19020,16000.000000,270872.000000
MINOR-D:SR1280,MINOR INSPECTION,8142,8000.000000,832581.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2188,16000.000000,793435.000000
MINOR-D:SR1659,MINOR INSPECTION,12019,8000.000000,663509.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2280,16000.000000,802512.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19045,16000.000000,287598.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2254,16000.000000,769296.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12024,16000.000000,621637.000000
MINOR-D:SR1280,MINOR INSPECTION,8134,8000.000000,902346.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2177,16000.000000,797076.000000
MINOR2:L534,MINOR 2 INSPECTION,9577,16000.000000,884277.000000
MINOR-D:SR1659,MINOR INSPECTION,12013,8000.000000,704889.000000
MINOR-D:SR1280,MINOR INSPECTION,8145,8000.000000,847552.000000
MINOR-D:SR1280,MINOR INSPECTION,8156,8000.000000,897325.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2153,16000.000000,816523.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2206,16000.000000,845677.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19035,16000.000000,310942.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2133,16000.000000,785737.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2174,16000.000000,790872.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2213,16000.000000,835763.000000
MINOR-D:SR1659,MINOR INSPECTION,12017,8000.000000,661391.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19025,16000.000000,302467.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2103,16000.000000,661052.000000
MINOR-D:SR1280,MINOR INSPECTION,8150,8000.000000,832308.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2148,16000.000000,807602.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2277,16000.000000,781218.000000
MINOR-D:SR1280,MINOR INSPECTION,8124,8000.000000,845837.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2157,16000.000000,823337.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2155,16000.000000,798270.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2161,16000.000000,813433.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2204,16000.000000,813481.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2232,16000.000000,792552.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2266,16000.000000,807614.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2268,16000.000000,815525.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12004,16000.000000,677144.000000
MINOR2:L534,MINOR 2 INSPECTION,9580,16000.000000,896929.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2235,16000.000000,791234.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2284,16000.000000,776720.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2249,16000.000000,820651.000000
MINOR2:L534,MINOR 2 INSPECTION,9578,16000.000000,880877.000000
MINOR-D:SR1280,MINOR INSPECTION,8119,8000.000000,858620.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2122,16000.000000,795517.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2241,16000.000000,752354.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2137,16000.000000,794188.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2271,16000.000000,744680.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19037,16000.000000,195075.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2141,16000.000000,816450.000000
MINOR-D:SR1659,MINOR INSPECTION,12025,8000.000000,656053.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2124,16000.000000,806326.000000
MINOR-D:SR1659,MINOR INSPECTION,12005,8000.000000,663518.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2112,16000.000000,747668.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2178,16000.000000,741238.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19023,16000.000000,331059.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2259,16000.000000,784503.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2166,16000.000000,785214.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2272,16000.000000,775799.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19018,16000.000000,308759.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19022,16000.000000,264155.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2263,16000.000000,787274.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2118,16000.000000,822136.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19012,16000.000000,295160.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2190,16000.000000,776912.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2255,16000.000000,790754.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2278,16000.000000,746981.000000
MINOR-D:SR1280,MINOR INSPECTION,8139,8000.000000,850641.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2147,16000.000000,664807.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2211,16000.000000,812944.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2265,16000.000000,772905.000000
MINOR-D:SR1659,MINOR INSPECTION,12020,8000.000000,660200.000000
MINOR-D:SR1280,MINOR INSPECTION,8151,8000.000000,883685.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2145,16000.000000,834228.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2222,16000.000000,807437.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12006,16000.000000,646647.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12016,16000.000000,685724.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2176,16000.000000,795286.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2182,16000.000000,815734.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2267,16000.000000,770787.000000
MINOR-D:SR1659,MINOR INSPECTION,12018,8000.000000,686768.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2246,16000.000000,817747.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19034,16000.000000,295568.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2221,16000.000000,769294.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2144,16000.000000,819043.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2251,16000.000000,811660.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2167,16000.000000,779202.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2281,16000.000000,758983.000000
MINOR-D:SR1659,MINOR INSPECTION,12002,8000.000000,665681.000000
MINOR-D:SR1280,MINOR INSPECTION,8147,8000.000000,901236.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2170,16000.000000,806842.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2247,16000.000000,838773.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2119,16000.000000,751077.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19041,16000.000000,271619.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2123,16000.000000,759656.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2288,16000.000000,798834.000000
MINOR-D:SR1659,MINOR INSPECTION,12021,8000.000000,689032.000000
MINOR-D:SR1280,MINOR INSPECTION,8121,8000.000000,849681.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2158,16000.000000,823247.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12008,16000.000000,646505.000000
MINOR2:L534,MINOR 2 INSPECTION,9575,16000.000000,839399.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2121,16000.000000,789546.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2233,16000.000000,793520.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2250,16000.000000,768639.000000
MINOR2:L534,MINOR 2 INSPECTION,9589,16000.000000,907811.000000
MINOR-D:SR1280,MINOR INSPECTION,8137,8000.000000,889461.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2261,16000.000000,799688.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2279,16000.000000,797459.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2287,16000.000000,792599.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19028,16000.000000,319136.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2243,16000.000000,740199.000000
MINOR2:L534,MINOR 2 INSPECTION,9574,16000.000000,858825.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2105,16000.000000,760758.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2231,16000.000000,822120.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2270,16000.000000,677808.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19003,16000.000000,365876.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19046,16000.000000,273245.000000
MINOR-D:SR1280,MINOR INSPECTION,8135,8000.000000,885632.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2104,16000.000000,784362.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2175,16000.000000,807865.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2184,16000.000000,810781.000000
MINOR-D:SR1659,MINOR INSPECTION,12007,8000.000000,677822.000000
MINOR-D:SR1659,MINOR INSPECTION,12012,8000.000000,641934.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12013,16000.000000,704804.000000
MINOR-D:SR1280,MINOR INSPECTION,8141,8000.000000,838083.000000
MINOR-D:SR1659,MINOR INSPECTION,12015,8000.000000,675722.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19031,16000.000000,287136.000000
MINOR-D:SR1280,MINOR INSPECTION,8138,8000.000000,874570.000000
MINOR-D:SR1280,MINOR INSPECTION,8127,8000.000000,878798.000000
MINOR-D:SR1280,MINOR INSPECTION,8133,8000.000000,821604.000000
MINOR-D:SR1280,MINOR INSPECTION,8143,8000.000000,867207.000000
MINOR-D:SR1659,MINOR INSPECTION,12004,8000.000000,669144.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2108,16000.000000,741851.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2136,16000.000000,792642.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2244,16000.000000,800395.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12007,16000.000000,685822.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19044,16000.000000,302699.000000
MINOR-D:SR1280,MINOR INSPECTION,8120,8000.000000,872435.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2273,16000.000000,798667.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2193,16000.000000,743815.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12005,16000.000000,671518.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19038,16000.000000,301591.000000
MINOR2:SR2299,MINOR 2 INSPECTION,19030,16000.000000,303878.000000
MINOR-D:SR1659,MINOR INSPECTION,12001,8000.000000,639754.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12015,16000.000000,683722.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12021,16000.000000,689208.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12002,16000.000000,673681.000000
MINOR-D:SR1280,MINOR INSPECTION,8131,8000.000000,871382.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2228,16000.000000,589359.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2282,16000.000000,787723.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2245,16000.000000,822264.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2163,16000.000000,681318.000000
MINOR-D:SR1280,MINOR INSPECTION,8144,8000.000000,876133.000000
MINOR2-T:SR1027,MINOR 2 INSPECTION,2134,16000.000000,817385.000000
MINOR2:SR1659,MINOR 2 INSPECTION,12018,16000.000000,686822.000000
MINOR-D:SR2795,MINOR INSPECTION,24003,8000.000000,8000.000000
MINOR-D:SR2338,MINOR INSPECTION,19131,8000.000000,403406.000000
MINOR2:SR2065,MINOR 2 INSPECTION,16207,16000.000000,458695.000000
MINOR2:L382,MINOR 2 INSPECTION,9783,16000.000000,991161.000000
MINOR-T:SR1293,MINOR INSPECTION,2572,8000.000000,709689.000000
MINOR-T:SR1293,MINOR INSPECTION,2567,8000.000000,696434.000000
MINOR-D:SR2338,MINOR INSPECTION,19125,8000.000000,381036.000000
MINOR-T:SR1293,MINOR INSPECTION,2559,8000.000000,688912.000000
MINOR-T:SR1293,MINOR INSPECTION,2569,8000.000000,657440.000000
MINOR-D:SR2338,MINOR INSPECTION,19118,8000.000000,394385.000000
MINOR-T:SR1293,MINOR INSPECTION,2564,8000.000000,693066.000000
MINOR-D:SR2338,MINOR INSPECTION,19113,8000.000000,395422.000000
MINOR2:SR2065,MINOR 2 INSPECTION,16206,16000.000000,443441.000000
MINOR-D:SR2795,MINOR INSPECTION,24007,8000.000000,8000.000000
MINOR2:L382,MINOR 2 INSPECTION,9786,16000.000000,839264.000000
MINOR-D:SR2338,MINOR INSPECTION,19119,8000.000000,395195.000000
