msds,partNumber,Original_FileName,desc,legacy_part_number,Document,,tkd_trans,tkd_promptdata1,tkd_promptdata2,tkd_promptdata3,tkd_promptdata4,tkd_promptdata5,tkd_promptdata6,tkd_promptdata7,tkd_promptdata8
0093,9668,msds0093_202306162027.pdf," LUBRICANT, LPS-1 12oz",M40-57-0000-015,33884,LDOC,,PART,PART,*,*,9668#BCRTC,+,+
0096,5250,msds0096_202306162027.pdf," COATING, ACRYLIC",M18-64-0000-004,33887,LDOC,,PART,PART,*,*,5250#BCRTC,+,+
0100,21489,msds0100_202306162027.pdf,"REMOVER, GRAFFITI 20L",M40-85-0000-072,33892,LDOC,,PART,PART,*,*,21489#BCRTC,+,+
0100,25924,msds0100_202306162027.pdf," REMOVER, TRAIN GRAFFITI",M40-85-0000-086,33892,LDOC,,PART,PART,*,*,25924#BCRTC,+,+
0101,5321,msds0101_202306162027.pdf," THREADLOCKER, LOW ST",M43-17-0000-022,33894,LDOC,,PART,PART,*,*,5321#BCRTC,+,+
0102,5322,msds0102_202306162027.pdf," THREADLOCKER, REMOVABLE",M43-17-0000-023,33895,LDOC,,PART,PART,*,*,5322#BCRTC,+,+
0104,19595,msds0104_202306162027.pdf," ADHESIVE, CONTACT R196",A11-19-0403-008,33896,LDOC,,PART,PART,*,*,19595#BCRTC,+,+
0105,21802,msds0105_202306162027.pdf," EPOXY, COLD CURE (2PART",A11-07-0111-005,33898,LDOC,,PART,PART,*,*,21802#BCRTC,+,+
0107,6994,msds0107_202306162027.pdf,"EPOXY, STEEL LIQUID B",M43-17-0000-055,33900,LDOC,,PART,PART,*,*,6994#BCRTC,+,+
0108,6994,msds0108_202306162027.pdf,"EPOXY, STEEL LIQUID B",M43-17-0000-055,33901,LDOC,,PART,PART,*,*,6994#BCRTC,+,+
0109,5873,msds0109_202306162027.pdf,"FLUID, MACH LAYOUT BLUE",M43-17-0000-015,33902,LDOC,,PART,PART,*,*,5873#BCRTC,+,+
0110,19770,msds0110_202306162027.pdf," PAINT, GLOSS WHITE TREMC",M18-62-0000-049,33903,LDOC,,PART,PART,*,*,19770#BCRTC,+,+
0111,11008,msds0111_202306162027.pdf," FLUX, SILVER SOLDER",M95-70-0000-065,33904,LDOC,,PART,PART,*,*,11008#BCRTC,+,+
0112,19594,msds0112_202306162027.pdf," COMPOUND, KIT  2669 BEIG",A11-19-0403-007,33905,LDOC,,PART,PART,*,*,19594#BCRTC,+,+
0113,11009,msds0113_202306162027.pdf," SOLDER, SILVER",M95-70-0000-066,33906,LDOC,,PART,PART,*,*,11009#BCRTC,+,+
0114,12127,msds0114_202306162027.pdf,"&CYLINDER, ACETYLENE MINI",M38-35-0000-019,33907,LDOC,,PART,PART,*,*,12127#BCRTC,+,+
0115,24492,msds0115_202306162027.pdf," THREADLOCKER, LOCTITE 29",M43-17-0000-100,33908,LDOC,,PART,PART,*,*,24492#BCRTC,+,+
